article_id,title,lead,event_id,tags
02100351.20090317120700002,한국경제 발전 사례 전파 국가로 '베트남' 선정,"재정부, 국가 브랜드 강화 일환 '한국과 함께하는 경제발전' 수립장익창 기자@이투데이 [ sanbada@e-today.co.kr ]기획재정부는 17일 국가브랜드 강화 일환으로 올해 한국 경제발전 사례를 전파하기 위한 핵심국가로 베트남을 선정했다고 밝혔다.이명박 대통령 주재로 개최된 국가 브랜드위원회 1차 보고회의 석상에서 윤증현 재정부 장관은 이러한 내..",blackevent_041,"[""정부 주도의 정책적 결정"", ""국가 간 경험 전수 체계"", ""브랜드 전략과 경제 협력의 결합"", ""상위 기관의 공식 발표"", ""특정 국가 타겟팅을 통한 선택적 접근""]"
04101008.20160312204113918,"sk에너지, un 글로벌콤팩트(global compact) 가입",[이데일리 온혜선기자] sk에너지(096770)는 기업의 사회적 책임 실천을 활성화하는 국제 협약인 `un 글로벌 콤팩트(global compact)`에 가입했다고 4일 밝혔다.  국내 정유업체의 un 글로벌 콤팩트 가입은 이번이 처음이다.`un 글로벌 콤팩트`는 지난 99년 세계경제포럼(wef)에서 코피 아난 전 유엔 사무총장이 기업의 사회적 책임을 ..,blackevent_018,"[""국제 협약 체계로의 편입"", ""기업 사회적 책임의 제도화"", ""업계 최초 참여를 통한 선도적 위치 확보"", ""글로벌 규범과의 정렬"", ""자발적 의무 이행 체계 가입""]"
01400401.20160202220056470,코막고 이렇게 '후후',"10일 충북도청 중회의실에서 응급의료정보센터 주관, 도청 직원들을 대상으로 민원인에게 발생할 수 있는 응급상황에 대처하기 위한 심폐소생술 교육을 하고 있다. / 김용수

Copyrights ⓒ 중부매일신문. 무단 전재-재배포 금지",blackevent_039,"[""공공기관의 예방적 대비"", ""실무진의 역량 강화"", ""민원 서비스 질 향상을 위한 투자"", ""응급상황 대응 체계 구축"", ""직원 교육을 통한 안전망 확충""]"
01400551.20160115202307363,이범형 충북무역상사협의회장 재임,"-한국무역협회 충북지부는 제2회 충북무역상사협의회 운영위원회를 9일 청마루에서 개최했다. 
한국무역협회 충북지부는 제2회 충북무역상사협의회 운영위원회를 9일 청마루에서 개최하고 제2기 충북무역상사협의회 회장으로 (주)백산OPC 이범형 사장을 재추대해 만장일치로 재임됐다. 
 

이범형 충북무역상사협의회장은 재임사에서 ""충북무역발전을 위한 무역업계간의 긴..",blackevent_048,"[""조직 내 리더십 연속성"", ""지역 경제단체의 의사결정 과정"", ""만장일치를 통한 합의 형성"", ""기존 체제의 안정적 유지"", ""공식적 절차를 통한 권한 승계""]"
01400201.2008082610000692409,첫 법학적성시험 출제 경향 들여다보니,"<속보>=법학전문대학원(로스쿨) 관문인 법학적성시험(LEET)이 지난 24일 치러진 가운데 한국교육과정평가원은 지식보다는 논리적인 사고력을 키운 수험생들이 높은 점수를 받을 수 있도록 출제했다고 25일 밝혔다. <본보 25일자 7면 보도>
평가원과 시험을 주관한 법학전문대학원협의회는 이날 2009학년도 법학적성시험 시행 결과를 발표하고 “추리 분석 종합..",blackevent_031,"[""새로운 제도의 첫 시행"", ""지식 암기보다 사고력 중심의 평가 방식"", ""교육기관 간 협력을 통한 시험 주관"", ""시행 직후 즉각적인 결과 분석 및 공개"", ""전문직 진입을 위한 선별적 관문 역할""]"
01101001.20071003100001615,<남북 정상회담> 김위원장 최근 동향 /회담 준비 몰두한 듯 공개활동 5건뿐,정상회담을 앞두고 김정일 북한 국방위원장의 동향은 별로 알려진 게 없다. 9월 이후 정상회담까지 북한 언론에 공개된 활동은 5건 뿐이다. 월초에 자강도 만포시와 성간 전천군을 방문하고 군인가족예술소조 공연을 관람했다. 그 뒤에는 22일과 24일 북한 관영 〈중앙통신〉이 러시아 모이세예프 국립아카데미 민속무용단 공연 관람과 북한군 제757군부대 축산기지 ..,blackevent_016,"[""정보의 제한적 공개"", ""활동 빈도의 현저한 감소"", ""공식 일정의 선별적 보도"", ""지도자 동향의 불투명성"", ""대외 노출 최소화 패턴""]"
01100101.20060429100001510,"'미셸위 모시기' 방송가 후끈, MBC.SBS 헬기까지 동원 특집방송","'미셸 위 떴다! 시청률 잡아라.' '천재 골프 소녀' 미셸 위(위성미)의 방한에 맞춰 방송사들이 미셸 위 '특수'를 기대하고 있다. MBC는 미셸 위 특집을 대대적 기획하고, SBS는 미셸 위를 위해 헬기까지 띄울 태세다.
미셸 위가 출전하는 SK텔레콤 오픈 주관 방송사인 MBC는 유리한 고지를 점령하고 다양한 프로그램을 포진시켰다. 특별기획 '미셸 ..",blackevent_006,"[""스타 파워를 활용한 상업적 경쟁"", ""방송사 간 시청률 확보 경쟁"", ""특별 기획을 통한 차별화 전략"", ""대규모 자원 투입을 통한 독점적 취재"", ""화제성 인물 중심의 미디어 집중 현상""]"
08100201.20070830150000135,"나이지리아, 북한에 고위급 투자유치단 파견","나이지리아, 북한에 고위급 투자유치단 파견 우마르 야라두아 나이지리아 대통령은 에너지 자원 투자유치를 위해 북한에 고위급 대표단을 파견할 계획이라고 밝혔습니다.야라두아 대통령은 오늘 이임하는 김병기 주 나이지리아 북한대사를 접견한 자리에서 ""북한을 방문해 에너지와 천연가스에 대한 투자 문제를 논의하도록 에너지 담당 장관에게 지시하겠다""고 말했습니다.지난..",blackevent_015,"[""양자간 경제협력 모색"", ""고위급 외교채널 활용"", ""자원개발 중심의 투자유치"", ""아프리카-아시아 간 협력관계"", ""정부 주도의 경제외교""]"
01400401.20080527162353001,5-촛불,"“상황이 좋지 않다.” 성난 ‘쇠고기 민심’에 여권의 고민이 깊어지고 있다. 지난주만 해도 한나라당은 썩 나쁜 분위기는 아니었다. 정확히 말하면 최악의 상황은 벗어나는 것 아니냐는 분위기였다. 쇠고기 정국으로 인한 악화된 민심을 수습할 수 있다는 자신감도 엿보였다. 정운천 농수산식품부 장관의 해임건의안은 야당내 자중지란으로 부결됐고, 20% 초반대..",blackevent_027,"[""여권과 민심 간의 괴리"", ""정치적 상황의 급변성"", ""여당의 낙관적 전망과 현실의 충돌"", ""민심 악화에 따른 정치적 압박"", ""일시적 안정감의 허상""]"
02100311.20160315234110076,김윤옥 여사 청와대 홈피에'포토에세이' 코너 개설,"이명박 대통령의 부인 김윤옥(사진) 여사가 7일 인터넷에 ‘포토에세이’ 코너를 개설했다.

 청와대의 한 관계자는 이날 “김 여사가 청와대 인터넷 홈페이지(www.president.go.kr)와 연결되는 포토에세이 사이트 ‘나눔이 행복입니다’를 개설했다”고 밝혔다. 이 사이트에는 주로 김 여사가 불우이웃 등 사회 소외계층과 함께하는 외부 봉사활동 사진과..",blackevent_038,"[""권력자 가족의 공적 영역 진출"", ""디지털 매체를 통한 이미지 관리"", ""사적 활동의 공식화 과정"", ""상징적 권위의 확장"", ""미디어를 활용한 정치적 소통""]"
01100401.20091209065043019,‘核사무총장’서 이집트 정국 核으로,"지난달 국제원자력기구(IAEA)에서 12년 만에 퇴임한 모하메드 엘바라데이 전 IAEA 사무총장(67 사진)이 이집트 정국의 핵으로 떠오르고 있다. 
 
 파이낸셜타임스는 8일 노벨 평화상 수상자인 엘바라데이 전 사무총장이 2011년 이집트 대권 도전 의사를 밝힌 뒤 이집트 정부와 언론의 집중포화를 받고 있다고 보도했다. 그는 최근 성명을 통해 “만일 ..",blackevent_053,"[""국제기구 출신 인사의 정치 진출"", ""기존 권력층의 견제와 압박"", ""노벨상 수상자의 상징적 권위 활용"", ""외부 경력을 통한 정치적 정당성 확보"", ""언론을 통한 여론전 양상""]"
02100851.20091027055900001,(현장을 뛴다) '글로벌 코리아'를 선도하는 의원,        한나라당 안경률 의원 한나라당 안경률 의원은 '글로벌 코리아'를 선도하는 대표주자라 해도 과언이 아니다. 수출을 기반으로 하는 대한민국 경제에서 세계화는 반드시 필요하다는 것이 그의 주장이다.안 의원은 대한민국의 세계화를 위해 직접 발로 뛰는 의정활동을 펼치고 있다. 그는 현재 국회 해외동포무역경제포럼 회장과 국회 한 캐나다 의원친선회 회..,blackevent_051,"[""개인 중심의 정치적 브랜딩"", ""경제 논리에 기반한 정책 정당화"", ""국제 네트워크를 통한 영향력 확장"", ""능동적 의정활동의 가시화"", ""글로벌 담론의 국내 정치 활용""]"
01100401.20060928063954024,"[비즈파일]KT, 204억 투자 ‘올리브나인’ 인수 外","◆KT, 204억 투자 ‘올리브나인’ 인수 
KT는 방송콘텐츠 전문제작 업체인 올리브나인에 204억 원 규모의 지분투자를 결정했다고 27일 밝혔다. 이번 지분투자로 KT는 총 850만 주의 올리브나인 주식을 보유해 지분 19.12%로 최대주주가 된다. 기존의 최대주주였던 고대화 대표이사는 429만6357주를 보유(지분 9.66%)해 2대 주주가 된다. ..",blackevent_010,"[""대규모 자본투입을 통한 지배구조 변화"", ""기존 경영진의 지분 희석과 권력 이동"", ""통신사의 콘텐츠 산업 수직계열화"", ""외부 투자자의 전략적 인수합병"", ""소유권 분산에서 집중으로의 전환""]"
04101008.20160309112106153,역외환율 1218.45원.. 전일 현물환 대비 소폭 상승,"[이데일리 이진철기자] 미국증시가 상승한 가운데 뉴욕 역외환율이 소폭 상승했다.

4일(현지시각) 뉴욕 외환시장에서 달러-원 1개월 차액결제선물환(NDF) 가격은 1218~1224원에서 거래됐고, 1218~1220원에 최종 호가됐다. 평균값은 1219.0원으로 1개월물 스왑포인트 0.55원을 감안하면 1218.45원이다. 이는 전일 현물환 종가대비 0...",blackevent_049,"[""미세한 수치 변동"", ""시장 간 연동성 반영"", ""기술적 거래 메커니즘 작동"", ""일시적 균형점 이동"", ""복합적 가격 결정 과정""]"
01500601.20070111090800001,대학가서 풍물패 종적 감춰 공직사회선 '인기',대구지역 한 대학의 풍물패는 최근 풍물 기술을 배우겠다는 학생이 없어 명맥이 끊길 처지에 놓였다. 어려운 취업 시장을 뚫기 위해서는 대학 입학 때부터 도서관에서 똬리 틀고 공부해야 한다는 강박관념 때문에 학생들은 아예 풍물패에 관심을 두지 않고 있다. 풍물패 방 한 쪽에 자리 잡은 북 등에 먼지가 쌓여가면서 대학의 풍속도였던 구성진 풍물 소리가 종적을 ..,blackevent_011,"[""전통문화와 현실적 필요 간의 충돌"", ""개인의 생존 압박이 집단 문화를 소멸시키는 현상"", ""경제적 불안정이 문화적 가치를 대체하는 구조"", ""즉시적 실용성이 장기적 문화 전승을 압도하는 양상"", ""사회 전반의 가치 우선순위 변화가 반영된 현상""]"
08100301.20081114150000033,[펀드데일리] 장기투자는 채권형보단 '주식형',"[펀드데일리] 장기투자는 채권형보단 '주식형'경제신문들이 전하는 주요 펀드뉴스입니다.먼저 매일경제신문입니다.최근 금리 인하 추세가 이어지면서 채권형펀드에 대한 관심이 높아지고 있지만, 장기적으로 보면 주식형이 더 낫다는 전문가들의 의견을 실었습니다.시장이 안정되면 주식형 수익률 회복 속도가 월등히 빠를 것으로 평가하기 때문인데요.특히 내년에는 인플레이션..",blackevent_035,"[""단기적 시장 변화와 장기적 투자 전략의 괴리"", ""전문가 의견과 일반 투자자 관심사의 대조"", ""금리 변동에 따른 투자 선호도의 일시적 변화"", ""시장 안정화 이후 예상되는 수익률 격차"", ""경제 지표 변화가 투자 판단에 미치는 영향""]"
02100501.20160206125840284,정동영 “의장 경선 출마”,"열린우리당 상임고문인 정동영 전 통일부 장관은 다음달 18일 열리는 전당대회에서 당 의장 경선에 출마할 것을 11일 공식 선언했다.
정 전 장관은 이날 영등포당사에서 기자회견을 갖고 “반드시 당 지지율 1위를 재탈환하고,오는 5월 지방선거에서 꼭 승리하겠다”며 출마 의사를 밝혔다.
그는 최근 당의 상황에 대해 “회사에 비유한다면 신규 소비자는 물론 오랜..",blackevent_001,"[""정치적 리더십 경쟁 구조"", ""당내 권력 재편 과정"", ""위기 상황에서의 돌파구 모색"", ""선거 승리를 통한 정당성 회복 추구"", ""조직 내부의 갱신 시도""]"
